"post_city_country","send_country","post_city","post_country","post_type","post_title","send_country_iso","send_country_iso_num","post_country_iso","post_country_iso_num","send_lon","send_lat","post_city_lon","post_city_lat","full_geo_query","exact_post_lon","exact_post_lat"
"San Jose, Costa Rica","Korea Republic of (South Korea)","San Jose","Costa Rica","Embassy / High Commission","Embassy","KOR",410,"CRI",188,127.766922,35.907757,-84.0907246,9.9280694,"Korea Republic of (South Korea), Embassy, San Jose, Costa Rica",-84.1340772,9.9327853
"San Jose, Costa Rica","Netherlands","San Jose","Costa Rica","Embassy / High Commission","Embassy","NLD",528,"CRI",188,5.291266,52.132633,-84.0907246,9.9280694,"Netherlands, Embassy, San Jose, Costa Rica",-84.1023239,9.9314365
"San Jose, Costa Rica","Brazil","San Jose","Costa Rica","Embassy / High Commission","Embassy","BRA",76,"CRI",188,-51.92528,-14.235004,-84.0907246,9.9280694,"Brazil, Embassy, San Jose, Costa Rica",-84.0895003,9.9354365
"San Jose, Costa Rica","Spain","San Jose","Costa Rica","Embassy / High Commission","Embassy","ESP",724,"CRI",188,-3.74922,40.463667,-84.0907246,9.9280694,"Spain, Embassy, San Jose, Costa Rica",-84.093654,9.9350308
"San Jose, Costa Rica","Italy","San Jose","Costa Rica","Embassy / High Commission","Embassy","ITA",380,"CRI",188,12.56738,41.87194,-84.0907246,9.9280694,"Italy, Embassy, San Jose, Costa Rica",-84.0593999,9.9318445
"San Jose, Costa Rica","Turkey","San Jose","Costa Rica","Embassy / High Commission","Embassy","TUR",792,"CRI",188,35.243322,38.963745,-84.0907246,9.9280694,"Turkey, Embassy, San Jose, Costa Rica",-84.146288,9.931434
"San Jose, Costa Rica","Russian Federation","San Jose","Costa Rica","Embassy / High Commission","Embassy","RUS",643,"CRI",188,105.318756,61.52401,-84.0907246,9.9280694,"Russian Federation, Embassy, San Jose, Costa Rica",-84.0651177,9.9369834
"San Jose, Costa Rica","Germany","San Jose","Costa Rica","Embassy / High Commission","Embassy","DEU",276,"CRI",188,10.451526,51.165691,-84.0907246,9.9280694,"Germany, Embassy, San Jose, Costa Rica",-84.1065297,9.9391538
"San Jose, Costa Rica","Japan","San Jose","Costa Rica","Embassy / High Commission","Embassy","JPN",392,"CRI",188,138.252924,36.204824,-84.0907246,9.9280694,"Japan, Embassy, San Jose, Costa Rica",-84.1064985,9.9391026
"San Jose, Costa Rica","Mexico","San Jose","Costa Rica","Embassy / High Commission","Embassy","MEX",484,"CRI",188,-102.552784,23.634501,-84.0907246,9.9280694,"Mexico, Embassy, San Jose, Costa Rica",-84.0722148,9.9363278
"San Jose, Costa Rica","China","San Jose","Costa Rica","Embassy / High Commission","Embassy","CHN",156,"CRI",188,104.195397,35.86166,-84.0907246,9.9280694,"China, Embassy, San Jose, Costa Rica",-84.1064985,9.9391026
"San Jose, Costa Rica","France","San Jose","Costa Rica","Embassy / High Commission","Embassy","FRA",250,"CRI",188,2.213749,46.227638,-84.0907246,9.9280694,"France, Embassy, San Jose, Costa Rica",-84.04004,9.923164
"San Juan, Puerto Rico (US territory)","Mexico","San Juan","Puerto Rico (US territory)","Consulate / Consulate-General","Consulate-General","MEX",484,"PRI",630,-102.552784,23.634501,-66.1057355,18.4655394,"Mexico, Consulate-General, San Juan, Puerto Rico (US territory)",-66.1057355,18.4655394
"San Juan, Puerto Rico (US territory)","Spain","San Juan","Puerto Rico (US territory)","Consulate / Consulate-General","Consulate-General","ESP",724,"PRI",630,-3.74922,40.463667,-66.1057355,18.4655394,"Spain, Consulate-General, San Juan, Puerto Rico (US territory)",-66.1057355,18.4655394
"San Marino, San Marino","Italy","San Marino","San Marino","Embassy / High Commission","Embassy","ITA",380,"SMR",674,12.56738,41.87194,12.4472806,43.9355907,"Italy, Embassy, San Marino, San Marino",12.4503164,43.9313495
"San Pedro Sula, Honduras","Mexico","San Pedro Sula","Honduras","Consulate / Consulate-General","Consulate","MEX",484,"HND",340,-102.552784,23.634501,-88.0138619,15.5038827,"Mexico, Consulate, San Pedro Sula, Honduras",-88.0389526,15.5026977
"San Pedro Sula, Honduras","Taiwan*","San Pedro Sula","Honduras","Consulate / Consulate-General","Consulate-General","TWN",158,"HND",340,120.960515,23.69781,-88.0138619,15.5038827,"Taiwan*, Consulate-General, San Pedro Sula, Honduras",121.5241032,25.1172488
"San Salvador, El Salvador","United States","San Salvador","El Salvador","Embassy / High Commission","Embassy","USA",840,"SLV",222,-95.712891,37.09024,-89.2181911,13.6929403,"United States, Embassy, San Salvador, El Salvador",-89.2580255,13.6643665
"San Salvador, El Salvador","Korea Republic of (South Korea)","San Salvador","El Salvador","Embassy / High Commission","Embassy","KOR",410,"SLV",222,127.766922,35.907757,-89.2181911,13.6929403,"Korea Republic of (South Korea), Embassy, San Salvador, El Salvador",126.9750255,37.5616465
"San Salvador, El Salvador","China","San Salvador","El Salvador","Embassy / High Commission","Embassy","CHN",156,"SLV",222,104.195397,35.86166,-89.2181911,13.6929403,"China, Embassy, San Salvador, El Salvador",-89.2455174,13.7103712
"San Salvador, El Salvador","Canada","San Salvador","El Salvador","Embassy / High Commission","Embassy","CAN",124,"SLV",222,-106.346771,56.130366,-89.2181911,13.6929403,"Canada, Embassy, San Salvador, El Salvador",-89.2227,13.7008
"San Salvador, El Salvador","Germany","San Salvador","El Salvador","Embassy / High Commission","Embassy","DEU",276,"SLV",222,10.451526,51.165691,-89.2181911,13.6929403,"Germany, Embassy, San Salvador, El Salvador",-89.2455174,13.7103712
"San Salvador, El Salvador","France","San Salvador","El Salvador","Embassy / High Commission","Embassy","FRA",250,"SLV",222,2.213749,46.227638,-89.2181911,13.6929403,"France, Embassy, San Salvador, El Salvador",-89.230037,13.7031169
"San Salvador, El Salvador","Mexico","San Salvador","El Salvador","Embassy / High Commission","Embassy","MEX",484,"SLV",222,-102.552784,23.634501,-89.2181911,13.6929403,"Mexico, Embassy, San Salvador, El Salvador",-89.2433399,13.6908014
"San Salvador, El Salvador","Argentina","San Salvador","El Salvador","Embassy / High Commission","Embassy","ARG",32,"SLV",222,-63.616672,-38.416097,-89.2181911,13.6929403,"Argentina, Embassy, San Salvador, El Salvador",-89.2436917,13.7005832
"San Salvador, El Salvador","United Kingdom","San Salvador","El Salvador","Embassy / High Commission","Embassy","GBR",826,"SLV",222,-3.435973,55.378051,-89.2181911,13.6929403,"United Kingdom, Embassy, San Salvador, El Salvador",-89.2455174,13.7103712
"San Salvador, El Salvador","Japan","San Salvador","El Salvador","Embassy / High Commission","Embassy","JPN",392,"SLV",222,138.252924,36.204824,-89.2181911,13.6929403,"Japan, Embassy, San Salvador, El Salvador",-89.2416316,13.7081682
"San Salvador, El Salvador","Spain","San Salvador","El Salvador","Embassy / High Commission","Embassy","ESP",724,"SLV",222,-3.74922,40.463667,-89.2181911,13.6929403,"Spain, Embassy, San Salvador, El Salvador",-89.2455174,13.7103712
"San Salvador, El Salvador","Italy","San Salvador","El Salvador","Embassy / High Commission","Embassy","ITA",380,"SLV",222,12.56738,41.87194,-89.2181911,13.6929403,"Italy, Embassy, San Salvador, El Salvador",-89.2319649,13.6938499
"San Salvador, El Salvador","Chile","San Salvador","El Salvador","Embassy / High Commission","Embassy","CHL",152,"SLV",222,-71.542969,-35.675147,-89.2181911,13.6929403,"Chile, Embassy, San Salvador, El Salvador",-89.2532891,13.7037136
"San Salvador, El Salvador","Brazil","San Salvador","El Salvador","Embassy / High Commission","Embassy","BRA",76,"SLV",222,-51.92528,-14.235004,-89.2181911,13.6929403,"Brazil, Embassy, San Salvador, El Salvador",-89.2367184,13.6933264
"Santa Ana, United States","Mexico","Santa Ana","United States","Consulate / Consulate-General","Consulate","MEX",484,"USA",840,-102.552784,23.634501,-117.867653,33.7454725,"Mexico, Consulate, Santa Ana, United States",-117.8370956,33.7478239
"Santa Cruz, Bolivia Plurinational State of","China","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General","CHN",156,"BOL",68,104.195397,35.86166,-63.1560853,-17.8145819,"China, Consulate-General, Santa Cruz, Bolivia Plurinational State of",-63.1560853,-17.8145819
"Santa Cruz, Bolivia Plurinational State of","Japan","Santa Cruz","Bolivia Plurinational State of","Other","Consular Office","JPN",392,"BOL",68,138.252924,36.204824,-63.1560853,-17.8145819,"Japan, Consular Office, Santa Cruz, Bolivia Plurinational State of",-63.1560853,-17.8145819
"Santa Cruz, Bolivia Plurinational State of","Spain","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General","ESP",724,"BOL",68,-3.74922,40.463667,-63.1560853,-17.8145819,"Spain, Consulate-General, Santa Cruz, Bolivia Plurinational State of",-63.1560853,-17.8145819
"Santa Cruz, Bolivia Plurinational State of","Argentina","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General","ARG",32,"BOL",68,-63.616672,-38.416097,-63.1560853,-17.8145819,"Argentina, Consulate-General, Santa Cruz, Bolivia Plurinational State of",-63.1560853,-17.8145819
"Santa Cruz, Bolivia Plurinational State of","Chile","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General","CHL",152,"BOL",68,-71.542969,-35.675147,-63.1560853,-17.8145819,"Chile, Consulate-General, Santa Cruz, Bolivia Plurinational State of",-63.1560853,-17.8145819
"Santa Cruz, Bolivia Plurinational State of","Brazil","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General","BRA",76,"BOL",68,-51.92528,-14.235004,-63.1560853,-17.8145819,"Brazil, Consulate-General, Santa Cruz, Bolivia Plurinational State of",-63.2019877,-17.7668908
"Santa Elena do Uiaren, Venezuela Bolivarian Republic of","Brazil","Santa Elena do Uiaren","Venezuela Bolivarian Republic of","Consulate / Consulate-General","Vice-Consulate","BRA",76,"VEN",862,-51.92528,-14.235004,-61.1053691,4.6064435,"Brazil, Vice-Consulate, Santa Elena do Uiaren, Venezuela Bolivarian Republic of",-61.1053691,4.6064435
"Santiago, Chile","Switzerland","Santiago","Chile","Embassy / High Commission","Embassy","CHE",756,"CHL",152,8.227512,46.818188,-70.6692655,-33.4488897,"Switzerland, Embassy, Santiago, Chile",-70.5836797,-33.4152156
"Santiago, Chile","New Zealand","Santiago","Chile","Embassy / High Commission","Embassy","NZL",554,"CHL",152,174.885971,-40.900557,-70.6692655,-33.4488897,"New Zealand, Embassy, Santiago, Chile",-70.5982094,-33.4138871
"Santiago, Chile","China","Santiago","Chile","Embassy / High Commission","Embassy","CHN",156,"CHL",152,104.195397,35.86166,-70.6692655,-33.4488897,"China, Embassy, Santiago, Chile",-70.6101008,-33.4280805
"Santiago, Chile","Japan","Santiago","Chile","Embassy / High Commission","Embassy","JPN",392,"CHL",152,138.252924,36.204824,-70.6692655,-33.4488897,"Japan, Embassy, Santiago, Chile",-70.6076443,-33.4262079
"Santiago, Chile","Saudi Arabia","Santiago","Chile","Embassy / High Commission","Embassy","SAU",682,"CHL",152,45.079162,23.885942,-70.6692655,-33.4488897,"Saudi Arabia, Embassy, Santiago, Chile",-70.5951506,-33.4159142
"Santiago, Chile","Portugal","Santiago","Chile","Embassy / High Commission","Embassy","PRT",620,"CHL",152,-8.224454,39.399872,-70.6692655,-33.4488897,"Portugal, Embassy, Santiago, Chile",-70.6061133,-33.4160474
"Santiago, Chile","Poland","Santiago","Chile","Embassy / High Commission","Embassy","POL",616,"CHL",152,19.145136,51.919438,-70.6692655,-33.4488897,"Poland, Embassy, Santiago, Chile",-70.6078302,-33.4329793
"Santiago, Chile","Taiwan*","Santiago","Chile","Other","Economic & Cultural Office","TWN",158,"CHL",152,120.960515,23.69781,-70.6692655,-33.4488897,"Taiwan*, Economic & Cultural Office, Santiago, Chile",-73.9801715,40.7533992
"Santiago, Chile","Belgium","Santiago","Chile","Embassy / High Commission","Embassy","BEL",56,"CHL",152,4.469936,50.503887,-70.6692655,-33.4488897,"Belgium, Embassy, Santiago, Chile",4.4060485,50.8363268
"Santiago, Chile","Philippines","Santiago","Chile","Embassy / High Commission","Embassy","PHL",608,"CHL",152,121.774017,12.879721,-70.6692655,-33.4488897,"Philippines, Embassy, Santiago, Chile",-70.5809277,-33.4166704
"Santiago, Chile","Israel","Santiago","Chile","Embassy / High Commission","Embassy","ISR",376,"CHL",152,34.851612,31.046051,-70.6692655,-33.4488897,"Israel, Embassy, Santiago, Chile",-70.6015245,-33.415542
"Santiago, Chile","Finland","Santiago","Chile","Embassy / High Commission","Embassy","FIN",246,"CHL",152,25.7481511,61.92411,-70.6692655,-33.4488897,"Finland, Embassy, Santiago, Chile",-70.5891128,-33.4173133
"Santiago, Chile","Turkey","Santiago","Chile","Embassy / High Commission","Embassy","TUR",792,"CHL",152,35.243322,38.963745,-70.6692655,-33.4488897,"Turkey, Embassy, Santiago, Chile",-70.6139714,-33.423999
"Santiago, Chile","Argentina","Santiago","Chile","Consulate / Consulate-General","Consulate-General","ARG",32,"CHL",152,-63.616672,-38.416097,-70.6692655,-33.4488897,"Argentina, Consulate-General, Santiago, Chile",-70.6351151,-33.4391265
"Santiago, Chile","Czech Republic","Santiago","Chile","Embassy / High Commission","Embassy","CZE",203,"CHL",152,15.472962,49.817492,-70.6692655,-33.4488897,"Czech Republic, Embassy, Santiago, Chile",-70.5923973,-33.397423
"Santiago, Chile","Sweden","Santiago","Chile","Embassy / High Commission","Embassy","SWE",752,"CHL",152,18.643501,60.128161,-70.6692655,-33.4488897,"Sweden, Embassy, Santiago, Chile",-70.60655,-33.42071
"Santiago, Chile","United States","Santiago","Chile","Embassy / High Commission","Embassy","USA",840,"CHL",152,-95.712891,37.09024,-70.6692655,-33.4488897,"United States, Embassy, Santiago, Chile",-70.6043941,-33.4118444
"Santiago, Chile","Australia","Santiago","Chile","Embassy / High Commission","Embassy","AUS",36,"CHL",152,133.775136,-25.274398,-70.6692655,-33.4488897,"Australia, Embassy, Santiago, Chile",-70.5935639,-33.4146292
"Santiago, Chile","Denmark","Santiago","Chile","Embassy / High Commission","Embassy","DNK",208,"CHL",152,9.501785,56.26392,-70.6692655,-33.4488897,"Denmark, Embassy, Santiago, Chile",-70.5815322,-33.3919331
"Santiago, Chile","Austria","Santiago","Chile","Embassy / High Commission","Embassy","AUT",40,"CHL",152,14.550072,47.516231,-70.6692655,-33.4488897,"Austria, Embassy, Santiago, Chile",-70.6119334,-33.4268113
"Santiago, Chile","Thailand","Santiago","Chile","Embassy / High Commission","Embassy","THA",764,"CHL",152,100.992541,15.870032,-70.6692655,-33.4488897,"Thailand, Embassy, Santiago, Chile",-70.5840026,-33.4150536
"Santiago, Chile","Norway","Santiago","Chile","Embassy / High Commission","Embassy","NOR",578,"CHL",152,8.468946,60.472024,-70.6692655,-33.4488897,"Norway, Embassy, Santiago, Chile",-70.5779267,-33.4093685
"Santiago, Chile","Brazil","Santiago","Chile","Consulate / Consulate-General","Consulate-General","BRA",76,"CHL",152,-51.92528,-14.235004,-70.6692655,-33.4488897,"Brazil, Consulate-General, Santiago, Chile",-70.5681922,-33.4051788
"Santiago, Chile","Greece","Santiago","Chile","Embassy / High Commission","Embassy","GRC",300,"CHL",152,21.824312,39.074208,-70.6692655,-33.4488897,"Greece, Embassy, Santiago, Chile",-70.5730966,-33.4133689
"Santiago, Chile","Spain","Santiago","Chile","Consulate / Consulate-General","Consulate-General","ESP",724,"CHL",152,-3.74922,40.463667,-70.6692655,-33.4488897,"Spain, Consulate-General, Santiago, Chile",-70.6161829,-33.4226405
"Santiago, Chile","India","Santiago","Chile","Embassy / High Commission","Embassy","IND",356,"CHL",152,78.96288,20.593684,-70.6692655,-33.4488897,"India, Embassy, Santiago, Chile",-70.586377,-33.4244209
"Santiago, Chile","Indonesia","Santiago","Chile","Embassy / High Commission","Embassy","IDN",360,"CHL",152,113.921327,-0.789275,-70.6692655,-33.4488897,"Indonesia, Embassy, Santiago, Chile",-70.6127844,-33.4216872
"Santiago, Chile","Spain","Santiago","Chile","Embassy / High Commission","Embassy","ESP",724,"CHL",152,-3.74922,40.463667,-70.6692655,-33.4488897,"Spain, Embassy, Santiago, Chile",-70.6161829,-33.4226405
"Santiago, Chile","Netherlands","Santiago","Chile","Embassy / High Commission","Embassy","NLD",528,"CHL",152,5.291266,52.132633,-70.6692655,-33.4488897,"Netherlands, Embassy, Santiago, Chile",-70.5934694,-33.4158652
"Santiago, Chile","Malaysia","Santiago","Chile","Embassy / High Commission","Embassy","MYS",458,"CHL",152,101.975766,4.210484,-70.6692655,-33.4488897,"Malaysia, Embassy, Santiago, Chile",-70.5932919,-33.4182311
"Santiago, Chile","Russian Federation","Santiago","Chile","Embassy / High Commission","Embassy","RUS",643,"CHL",152,105.318756,61.52401,-70.6692655,-33.4488897,"Russian Federation, Embassy, Santiago, Chile",-70.5893714,-33.3950644
"Santiago, Chile","Argentina","Santiago","Chile","Embassy / High Commission","Embassy","ARG",32,"CHL",152,-63.616672,-38.416097,-70.6692655,-33.4488897,"Argentina, Embassy, Santiago, Chile",-70.6351151,-33.4391265
