"send_country","post_city","post_country","post_type","post_title"
"Chile","London","United Kingdom","Consulate / Consulate-General","Consulate-General"
"Chile","Chicago","United States","Consulate / Consulate-General","Consulate-General"
"Chile","Houston","United States","Consulate / Consulate-General","Consulate-General"
"Chile","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Chile","Miami","United States","Consulate / Consulate-General","Consulate-General"
"Chile","New York","United States","Consulate / Consulate-General","Consulate-General"
"Chile","San Francisco","United States","Consulate / Consulate-General","Consulate-General"
"Chile","Montevideo","Uruguay","Consulate / Consulate-General","Consulate-General"
"Chile","Caracas","Venezuela Bolivarian Republic of","Consulate / Consulate-General","Consulate-General"
"Chile","Puerto Ordaz","Venezuela Bolivarian Republic of","Consulate / Consulate-General","Consulate"
"Chile","Vienna","Austria","Permanent Mission","Mission to Int'l Orgs"
"Chile","Paris","France","Permanent Mission","Mission to OECD"
"Chile","Geneva","Switzerland","Permanent Mission","Mission to Int'l Orgs"
"Chile","Geneva","Switzerland","Permanent Mission","Mission to WTO/Int'l Orgs"
"Chile","New York","United States","Permanent Mission","Mission to UN"
"Chile","Washington DC","United States","Permanent Mission","Mission to OAS"
"Chile","Ramallah","Palestine*","Other","Representative Office"
"China","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"China","Tirana","Albania","Embassy / High Commission","Embassy"
"China","Algiers","Algeria","Embassy / High Commission","Embassy"
"China","Luanda","Angola","Embassy / High Commission","Embassy"
"China","St. John's","Antigua and Barbuda","Embassy / High Commission","Embassy"
"China","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"China","Yerevan","Armenia","Embassy / High Commission","Embassy"
"China","Canberra","Australia","Embassy / High Commission","Embassy"
"China","Vienna","Austria","Embassy / High Commission","Embassy"
"China","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"China","Nassau","Bahamas","Embassy / High Commission","Embassy"
"China","Manama","Bahrain","Embassy / High Commission","Embassy"
"China","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"China","Christ Church","Barbados","Embassy / High Commission","Embassy"
"China","Minsk","Belarus","Embassy / High Commission","Embassy"
"China","Brussels","Belgium","Embassy / High Commission","Embassy"
"China","Cotonou","Benin","Embassy / High Commission","Embassy"
"China","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"China","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"China","Gaborone","Botswana","Embassy / High Commission","Embassy"
"China","Brasilia","Brazil","Embassy / High Commission","Embassy"
"China","Bandar Seri Begawan","Brunei Darussalam","Embassy / High Commission","Embassy"
"China","Sofia","Bulgaria","Embassy / High Commission","Embassy"
"China","Ouagadougou","Burkina Faso","Embassy / High Commission","Embassy"
"China","Bujumbura","Burundi","Embassy / High Commission","Embassy"
"China","Phnom Penh","Cambodia","Embassy / High Commission","Embassy"
"China","Yaounde","Cameroon","Embassy / High Commission","Embassy"
"China","Ottawa","Canada","Embassy / High Commission","Embassy"
"China","Praia","Cape Verde","Embassy / High Commission","Embassy"
"China","Bangui","Central African Republic","Embassy / High Commission","Embassy"
"China","N'Djamena","Chad","Embassy / High Commission","Embassy"
"China","Santiago","Chile","Embassy / High Commission","Embassy"
"China","Bogota","Colombia","Embassy / High Commission","Embassy"
"China","Moroni","Comoros","Embassy / High Commission","Embassy"
"China","Brazzaville","Congo","Embassy / High Commission","Embassy"
"China","San Jose","Costa Rica","Embassy / High Commission","Embassy"
"China","Abidjan","Cote d'Ivoire","Embassy / High Commission","Embassy"
"China","Zagreb","Croatia","Embassy / High Commission","Embassy"
"China","Havana","Cuba","Embassy / High Commission","Embassy"
"China","Nicosia","Cyprus","Embassy / High Commission","Embassy"
"China","Prague","Czech Republic","Embassy / High Commission","Embassy"
"China","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"China","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"China","Djibouti","Djibouti","Embassy / High Commission","Embassy"
"China","Roseau","Dominica","Embassy / High Commission","Embassy"
"China","Santo Domingo","Dominican Republic","Embassy / High Commission","Embassy"
"China","Quito","Ecuador","Embassy / High Commission","Embassy"
"China","Cairo","Egypt","Embassy / High Commission","Embassy"
"China","San Salvador","El Salvador","Embassy / High Commission","Embassy"
"China","Malabo","Equatorial Guinea","Embassy / High Commission","Embassy"
"China","Asmara","Eritrea","Embassy / High Commission","Embassy"
"China","Talinn","Estonia","Embassy / High Commission","Embassy"
"China","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"China","Suva","Fiji","Embassy / High Commission","Embassy"
"China","Helsinki","Finland","Embassy / High Commission","Embassy"
"China","Paris","France","Embassy / High Commission","Embassy"
"China","Libreville","Gabon","Embassy / High Commission","Embassy"
"China","Banjul","Gambia","Embassy / High Commission","Embassy"
"China","Tbilisi","Georgia","Embassy / High Commission","Embassy"
"China","Berlin","Germany","Embassy / High Commission","Embassy"
"China","Accra","Ghana","Embassy / High Commission","Embassy"
"China","Athens","Greece","Embassy / High Commission","Embassy"
"China","Calliste St. George's","Grenada","Embassy / High Commission","Embassy"
"China","Conakry","Guinea","Embassy / High Commission","Embassy"
"China","Bissau","Guinea-Bissau","Embassy / High Commission","Embassy"
"China","Georgetown","Guyana","Embassy / High Commission","Embassy"
"China","Budapest","Hungary","Embassy / High Commission","Embassy"
"China","Reykjavik","Iceland","Embassy / High Commission","Embassy"
"China","New Delhi","India","Embassy / High Commission","Embassy"
"China","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"China","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"China","Baghdad","Iraq","Embassy / High Commission","Embassy"
"China","Dublin","Ireland","Embassy / High Commission","Embassy"
"China","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"China","Rome","Italy","Embassy / High Commission","Embassy"
"China","Kingston","Jamaica","Embassy / High Commission","Embassy"
"China","Tokyo","Japan","Embassy / High Commission","Embassy"
"China","Amman","Jordan","Embassy / High Commission","Embassy"
"China","Nur-Sultan","Kazakhstan","Embassy / High Commission","Embassy"
"China","Nairobi","Kenya","Embassy / High Commission","Embassy"
"China","Pyongyang","Korea Democratic People's Republic of (North Korea)","Embassy / High Commission","Embassy"
"China","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"China","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"China","Bishkek","Kyrgyzstan","Embassy / High Commission","Embassy"
"China","Vientiane","Lao People's Democratic Republic","Embassy / High Commission","Embassy"
"China","Riga","Latvia","Embassy / High Commission","Embassy"
"China","Beirut","Lebanon","Embassy / High Commission","Embassy"
"China","Maseru","Lesotho","Embassy / High Commission","Embassy"
"China","Monrovia","Liberia","Embassy / High Commission","Embassy"
"China","Vilnius","Lithuania","Embassy / High Commission","Embassy"
"China","Luxembourg","Luxembourg","Embassy / High Commission","Embassy"
"China","Antananarivo","Madagascar","Embassy / High Commission","Embassy"
"China","Lilongwe","Malawi","Embassy / High Commission","Embassy"
"China","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"China","Male","Maldives","Embassy / High Commission","Embassy"
"China","Bamako","Mali","Embassy / High Commission","Embassy"
"China","Valletta","Malta","Embassy / High Commission","Embassy"
"China","Nouakchott","Mauritania","Embassy / High Commission","Embassy"
"China","Port Louis","Mauritius","Embassy / High Commission","Embassy"
"China","Mexico City","Mexico","Embassy / High Commission","Embassy"
"China","Pohnpei","Micronesia Federated States of","Embassy / High Commission","Embassy"
"China","Chisinau","Moldova Republic of","Embassy / High Commission","Embassy"
"China","Ulaanbaatar","Mongolia","Embassy / High Commission","Embassy"
"China","Podgorica","Montenegro","Embassy / High Commission","Embassy"
"China","Rabat","Morocco","Embassy / High Commission","Embassy"
"China","Maputo","Mozambique","Embassy / High Commission","Embassy"
"China","Yangon","Myanmar","Embassy / High Commission","Embassy"
"China","Windhoek","Namibia","Embassy / High Commission","Embassy"
"China","Kathmandu","Nepal","Embassy / High Commission","Embassy"
"China","The Hague","Netherlands","Embassy / High Commission","Embassy"
"China","Wellington","New Zealand","Embassy / High Commission","Embassy"
"China","Niamey","Niger","Embassy / High Commission","Embassy"
"China","Abuja","Nigeria","Embassy / High Commission","Embassy"
"China","Skopje","Macedonia the former Yugoslav Republic of","Embassy / High Commission","Embassy"
"China","Oslo","Norway","Embassy / High Commission","Embassy"
"China","Muscat","Oman","Embassy / High Commission","Embassy"
"China","Islamabad","Pakistan","Embassy / High Commission","Embassy"
"China","Panama City","Panama","Embassy / High Commission","Embassy"
"China","Port Moresby","Papua New Guinea","Embassy / High Commission","Embassy"
"China","Lima","Peru","Embassy / High Commission","Embassy"
"China","Manila","Philippines","Embassy / High Commission","Embassy"
"China","Warsaw","Poland","Embassy / High Commission","Embassy"
"China","Lisbon","Portugal","Embassy / High Commission","Embassy"
"China","Doha","Qatar","Embassy / High Commission","Embassy"
"China","Bucharest","Romania","Embassy / High Commission","Embassy"
"China","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"China","Kigali","Rwanda","Embassy / High Commission","Embassy"
"China","Apia","Samoa","Embassy / High Commission","Embassy"
"China","Sao Tome","Sao Tome and Principe","Embassy / High Commission","Embassy"
"China","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"China","Dakar","Senegal","Embassy / High Commission","Embassy"
"China","Belgrade","Serbia","Embassy / High Commission","Embassy"
"China","Mahe","Seychelles","Embassy / High Commission","Embassy"
"China","Freetown","Sierra Leone","Embassy / High Commission","Embassy"
"China","Singapore","Singapore","Embassy / High Commission","Embassy"
"China","Bratislava","Slovak Republic","Embassy / High Commission","Embassy"
"China","Ljubljana","Slovenia","Embassy / High Commission","Embassy"
"China","Mogadishu","Somalia","Embassy / High Commission","Embassy"
"China","Pretoria","South Africa","Embassy / High Commission","Embassy"
"China","Juba","South Sudan","Embassy / High Commission","Embassy"
"China","Madrid","Spain","Embassy / High Commission","Embassy"
"China","Colombo","Sri Lanka","Embassy / High Commission","Embassy"
"China","Khartoum","Sudan","Embassy / High Commission","Embassy"
"China","Paramaribo","Suriname","Embassy / High Commission","Embassy"
"China","Stockholm","Sweden","Embassy / High Commission","Embassy"
"China","Bern","Switzerland","Embassy / High Commission","Embassy"
"China","Damascus","Syrian Arab Republic","Embassy / High Commission","Embassy"
"China","Dushanbe","Tajikistan","Embassy / High Commission","Embassy"
"China","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","Embassy"
"China","Bangkok","Thailand","Embassy / High Commission","Embassy"
"China","Dili","Timor-Leste","Embassy / High Commission","Embassy"
"China","Lome","Togo","Embassy / High Commission","Embassy"
"China","Nuku'Alofa","Tonga","Embassy / High Commission","Embassy"
"China","Port of Spain","Trinidad and Tobago","Embassy / High Commission","Embassy"
"China","Tunis","Tunisia","Embassy / High Commission","Embassy"
"China","Ankara","Turkey","Embassy / High Commission","Embassy"
"China","Ashgabat","Turkmenistan","Embassy / High Commission","Embassy"
"China","Kampala","Uganda","Embassy / High Commission","Embassy"
"China","Kiev","Ukraine","Embassy / High Commission","Embassy"
"China","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"China","London","United Kingdom","Embassy / High Commission","Embassy"
"China","Washington DC","United States","Embassy / High Commission","Embassy"
"China","Montevideo","Uruguay","Embassy / High Commission","Embassy"
"China","Tashkent","Uzbekistan","Embassy / High Commission","Embassy"
"China","Port Vila","Vanuatu","Embassy / High Commission","Embassy"
"China","Caracas","Venezuela Bolivarian Republic of","Embassy / High Commission","Embassy"
"China","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"China","Lusaka","Zambia","Embassy / High Commission","Embassy"
"China","Harare","Zimbabwe","Embassy / High Commission","Embassy"
"China","Adelaide","Australia","Consulate / Consulate-General","Consulate-General"
"China","Brisbane","Australia","Consulate / Consulate-General","Consulate-General"
"China","Melbourne","Australia","Consulate / Consulate-General","Consulate-General"
"China","Perth","Australia","Consulate / Consulate-General","Consulate-General"
"China","Sydney","Australia","Consulate / Consulate-General","Consulate-General"
"China","Santa Cruz","Bolivia Plurinational State of","Consulate / Consulate-General","Consulate-General"
"China","Recife","Brazil","Consulate / Consulate-General","Consulate-General"
"China","Rio de Janeiro","Brazil","Consulate / Consulate-General","Consulate-General"
"China","Sao Paolo","Brazil","Consulate / Consulate-General","Consulate-General"
"China","Douala","Cameroon","Consulate / Consulate-General","Consulate-General"
"China","Calgary","Canada","Consulate / Consulate-General","Consulate-General"
"China","Montreal","Canada","Consulate / Consulate-General","Consulate-General"
